,REPDATE,EVENT_ID,ENAME,ITYPE,DPRIORITY,ACTIVE,ACRES,PERSONNEL,LOCATE,EDAMAGE,ECOSTS,F_CONTAIN,CDATE,LATDEG,LATMIN,LONGDEG,LONGMIN,TEAMTYPE,TEAMNAME,GPRIORITY,CAUSE,STARTDATE,NEWACRES,NARRATIVE,UN_UNITID,UN_USTATE,SEQ_NUM,CY,HOUR,START_YEAR,FIRE_EVENT_ID,POO_LATITUDE,POO_LONGITUDE,AREA_MEASUREMENT,IMT_MGMT_ORG_DESC,INCTYP_IDENTIFIER,POO_STATE_NAME,INCIDENT_ID,COMPLEX_NAME,INCIDENT_NAME_CORRECTED,INCIDENT_NUMBER_CORRECTED,DISCOVERY_DATE_CORRECTED
215,1999-04-29,MN-MNS-,JUNEBERRY,WF,,N,1500.0,4.0,Roseau,,,100.0,4/29/99,0.0,0.0,0.0,0.0,,,,H,1999-04-28,0,wildfire,MNS,MN,1,1999,0.0,1999.0,MN-MNS-|1999|1,0.0,-0.0,Acres,,9851,MINNESOTA,,,,,
15442,2002-04-30,CA-BDU-003660,PLEASANT # 2,WF,,N,200.0,280.0,5 miles NW from Bishop,,,0.0,,37.0,24.0,118.0,30.0,,Ken Toy,,U,2002-04-30,0,"difficult access and fire weather are major contributors to the fire spread. the engine burn over involved the initial attack engine. incident command team 9 is activated with an eta of 5/1/02 0600. a serious accident investigation team is on order. the evacuation of pleasant valley camp ground was initiated as a precaution.  1 cdf fire engine burnover resulting in a total loss (e3561), serious accident investigation team ordered. 4 injuries (3 smoke inhalation, and one 2nd degree burn to nose.)these 4 injuries were treated and released. one employee will be off work 3 days.",BDU,CA,1,2002,0.0,2002.0,CA-BDU-003660|2002|1,37.4,-118.5,Acres,,9851,CALIFORNIA,,,,,
15446,2002-04-30,FL-FLS-D16317,ROSEMARY,WF,,N,220.0,3.0,Highlands,,,,,27.0,22.0,81.0,26.0,,Tim Elder,,U,2002-04-10,0,fire still being montiored - per division of forestry,FLS,FL,1,2002,0.0,2002.0,FL-FLS-D16317|2002|1,27.366666666666667,-81.43333333333334,Acres,,9851,FLORIDA,,,,,
15447,2002-04-30,NC-NCF-02074,WHITE OAK ROAD,WF,,N,626.0,60.0,"4 MILES SW FROM NEW PORT, NC",,,100.0,04/25/2002,34.0,45.0,76.0,53.0,3,CHERRY,,H,2002-04-24,0,"with ground fire and hotspots, there is reburn potential.  will not be able to declare fire controlled until rain extingishes ground fire.  mop up contined",NCF,NC,1,2002,0.0,2002.0,NC-NCF-02074|2002|1,34.75,-76.88333333333334,Acres,Type 3 Team,9851,NORTH CAROLINA,,,,,
15448,2002-04-30,NM-LNF-020,PENASCO,WF,,N,150.0,180.0,Southeast of Cloudcroft,,,,,32.0,50.0,105.0,37.0,3,Tudor,,U,2002-04-30,0,voluntary evacuations of local ranchers was requested during initial attack.,LNF,NM,1,2002,0.0,2002.0,NM-LNF-020|2002|1,32.833333333333336,-105.61666666666666,Acres,Type 3 Team,9851,NEW MEXICO,,,,,
15449,2002-05-01,AZ-CNF-114,RYAN,WF,,N,36000.0,516.0,16 MILES EAST OF PATAGONIA,,1200000.0,75.0,05/02/2002,31.0,31.0,110.0,35.0,1,HUMPHREY,2.0,U,2002-04-29,0,"larry humphreys type i team took command of fire at 0600.  winds today were more moderate than anticipated, allowing agressive helicopter and airtanker support of ground troups.  significant progress was made in containing the fire in most divisions.",CNF,AZ,1,2002,0.0,2002.0,AZ-CNF-114|2002|1,31.516666666666666,-110.58333333333333,Acres,Type 1 Team,9851,ARIZONA,,,,,
15455,2002-05-01,FL-FNF-02018,LITTLE SUWANNE,WF,,N,150.0,24.0,Sandlin Bay,,,100.0,05/02/2002,30.0,34.0,82.0,35.0,3,William Foster,,L,2002-05-01,0,fire on suwannee river management district lands protected by usfs.,FNF,FL,1,2002,0.0,2002.0,FL-FNF-02018|2002|1,30.566666666666666,-82.58333333333333,Acres,Type 3 Team,9851,FLORIDA,,,,,
15458,2002-05-01,NC-NCF-02074,WHITE OAK ROAD,WF,,N,626.0,21.0,"4 MILES SW FROM NEW PORT, NC",,,100.0,04/25/2002,34.0,45.0,76.0,53.0,3,CHERRY,,H,2002-04-24,0,"0.02"" rain last night on fire.  mopup on hotspots continues.",NCF,NC,1,2002,0.0,2002.0,NC-NCF-02074|2002|1,34.75,-76.88333333333334,Acres,Type 3 Team,9851,NORTH CAROLINA,,,,,
15459,2002-05-01,NM-LNF-020,PENASCO,WF,,N,1000.0,295.0,Southeast of Cloudcroft,,,0.0,,32.0,50.0,105.0,37.0,1,Bateman,1.0,U,2002-04-30,0,"evacuations of local residents remain in effect and the affected area has increased significantly in size.  an evacuation center has been opened at cloudcroft high school.  most existing containment lines were lost.  fire has crossed to the north across cox/penasco canyons, east of hwy 24/130 and is threatening to cross north of james canyon.  the village of mayhill is threatened.",LNF,NM,1,2002,0.0,2002.0,NM-LNF-020|2002|1,32.833333333333336,-105.61666666666666,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15461,2002-05-02,FL-FLS-D6372,GATOR HOLE,WF,20,N,258.0,45.0,,,,100.0,05/15/2002,30.0,31.0,82.0,41.0,3,Mark Crow,,L,2002-04-20,0,"original fire start was 04/02/02, lightning strike, contained on 4/20/02.  mopup continued until the fire reburned on 5/1/02 burning another 70-80 acres. this fire jumped us hwy 441. district totally committed to suppression.",FLS,FL,1,2002,0.0,2002.0,FL-FLS-D6372|2002|1,30.516666666666666,-82.68333333333334,Acres,Type 3 Team,9851,FLORIDA,,,,,
15462,2002-05-02,AZ-CNF-114,RYAN,WF,,N,38000.0,200.0,16 MILES EAST OF PATAGONIA,,1408088.0,100.0,05/02/2002,31.0,31.0,110.0,35.0,1,HUMPHREY,2.0,U,2002-04-29,0,"acreage gain is primarily due to completed burn out in div. a and f.  the fire is contained at 1800 this evening. crews, equipment, and overhead have been made available for re-assignment. burn out complete at 1630.",CNF,AZ,1,2002,0.0,2002.0,AZ-CNF-114|2002|1,31.516666666666666,-110.58333333333333,Acres,Type 1 Team,9851,ARIZONA,,,,,
15465,2002-05-02,FL-FNF-02018,LITTLE SUWANNE,WF,30,N,150.0,24.0,Sandlin Bay,,,100.0,05/02/2002,30.0,34.0,82.0,35.0,3,William Foster,,L,2002-05-01,0,fire on suwannee river management district lands protected by usfs.,FNF,FL,1,2002,0.0,2002.0,FL-FNF-02018|2002|1,30.566666666666666,-82.58333333333333,Acres,Type 3 Team,9851,FLORIDA,,,,,
15466,2002-05-02,GA-OKR-02002,BLACKJACK 02,WF,10,N,400.0,3.0,,,2000.0,,,0.0,0.0,0.0,0.0,3,Fred Wetzel,,L,2002-04-30,0,fire started with a lightning strike on 4/30/02 1830 off the north end of blackjack island in a one-year old rough of the blackjack lake fire of june 2001.  fire behavior potential in scrub-shrub fuels with forecasted weather is 1.8 miles/hr. spread.  fire size could approach 1000 acres by 5/3 pm.,OKR,GA,1,2002,0.0,2002.0,GA-OKR-02002|2002|1,0.0,-0.0,Acres,Type 3 Team,9851,GEORGIA,,,,,
15467,2002-05-02,MN-MNS-123-053,MCKINLEY FIRE,WF,,N,2400.0,16.0,,,1665.0,100.0,,48.0,54.0,96.0,34.0,,,,H,2002-04-30,0,nan,MNS,MN,1,2002,0.0,2002.0,MN-MNS-123-053|2002|1,48.9,-96.56666666666666,Acres,,9851,MINNESOTA,,,,,
15468,2002-05-02,MN-MNS-123-054,CANNON FIRE,WF,,N,2000.0,10.0,,,1740.0,100.0,4/30/02,48.0,49.0,96.0,36.0,,,,H,2002-04-30,0,nan,MNS,MN,1,2002,0.0,2002.0,MN-MNS-123-054|2002|1,48.81666666666667,-96.6,Acres,,9851,MINNESOTA,,,,,
15469,2002-05-02,NM-LNF-020,PENASCO,WF,,N,9500.0,751.0,Southeast of Cloudcroft,,500000.0,5.0,,32.0,50.0,105.0,37.0,1,Bateman,1.0,U,2002-04-30,0,"evacuations of local residents remain in effect and the affected area has increased.  an evacuation center at cloudcroft high school remains operational.  some containment lines were lost.  fire spread continued today on the north, east and west flanks.  the village of mayhill is threatened and numerous residences along hwy 82 are also threatened.",LNF,NM,1,2002,0.0,2002.0,NM-LNF-020|2002|1,32.833333333333336,-105.61666666666666,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15470,2002-05-03,AZ-CNF-114,RYAN,WF,,N,38000.0,132.0,16 MILES EAST OF PATAGONIA,,1689738.0,100.0,05/02/2002,31.0,31.0,110.0,35.0,1,HUMPHREY,2.0,U,2002-04-29,0,the fire will be turned over to the forest at 1800.,CNF,AZ,1,2002,0.0,2002.0,AZ-CNF-114|2002|1,31.516666666666666,-110.58333333333333,Acres,Type 1 Team,9851,ARIZONA,,,,,
15473,2002-05-03,FL-FNF-02018,LITTLE SUWANNE,WF,30,N,150.0,10.0,Sandlin Bay,,,100.0,05/10/2002,30.0,34.0,82.0,35.0,3,William Foster,,L,2002-05-01,0,fire on suwannee river management district lands protected by usfs.mopup continues.  high winds caused spotting today.,FNF,FL,1,2002,0.0,2002.0,FL-FNF-02018|2002|1,30.566666666666666,-82.58333333333333,Acres,Type 3 Team,9851,FLORIDA,,,,,
15474,2002-05-03,GA-OKR-02002,BLACKJACK 02,WF,,N,6000.0,18.0,Okefenokee NWR 10 mi SW of Folkston GA,,4000.0,0.0,,30.0,41.0,82.0,17.0,3,Fred Wetzel,,L,2002-04-30,0,fire started with a lightning strike on 4/30/02 1830 off the north end of blackjack island in a one-year old rough of the blackjack lake fire of june 2001.  fire behavior potential in scrub-shrub fuels with forecasted weather is 1.8 miles/hr. spread.  fire size 6000 acres 5/3.  smoke has effected several cities in florida including hilliard and callahan.,OKR,GA,1,2002,0.0,2002.0,GA-OKR-02002|2002|1,30.683333333333334,-82.28333333333333,Acres,Type 3 Team,9851,GEORGIA,,,,,
15475,2002-05-03,NC-NCF-02074,WHITE OAK ROAD,WF,,N,626.0,5.0,"4 MILES SW FROM NEW PORT, NC",,,100.0,04/25/2002,34.0,45.0,76.0,53.0,3,CHERRY,,H,2002-04-24,0,"fire in patrol satus with one engine and ic. safety officer will demob 5/3/02.  overcast, .25 of inch of rain expected tonight, and an inch possible tomorrow.",NCF,NC,1,2002,0.0,2002.0,NC-NCF-02074|2002|1,34.75,-76.88333333333334,Acres,Type 3 Team,9851,NORTH CAROLINA,,,,,
15476,2002-05-03,NM-LNF-020,PENASCO,WF,,N,15400.0,984.0,Southeast of Cloudcroft,,1700000.0,50.0,,32.0,50.0,105.0,37.0,1,Bateman,1.0,H,2002-04-30,0,"estimated acre breakout is 9,609 acres usfs, 5,655 acres pvt and 163 acres state.  evacuations of local residents remain in effect.  an evacuation center at cloudcroft high school remains operational.  containment lines held throughout the day.  the threat to the village of mayhill has diminished, but still remains.  structure prep and burn-out operations continue at residences on hwy 82 in james canyon.  a recovery group has been orginized and staffed to assist residents return to their homes.",LNF,NM,1,2002,0.0,2002.0,NM-LNF-020|2002|1,32.833333333333336,-105.61666666666666,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15477,2002-05-04,AZ-AZS-02-0349,LITTLE FIRE,WF,,N,10000.0,101.0,1 MILE WEST OF EAGAR ARIZONA,,85000.0,100.0,05/04/2002,34.0,6.0,109.0,20.0,3,CARLSON,,H,2002-05-04,0,initial attack. all forces attacked the fire agressively.  fire held on hiway 60 except for one small slop over.,ASF,AZ,1,2002,0.0,2002.0,AZ-AZS-02-0349|2002|1,34.1,-109.33333333333333,Acres,Type 3 Team,9851,ARIZONA,,,,,
15479,2002-05-04,GA-OKR-02003,BAY CREEK FIRE,WF,,N,400.0,28.0,Okefenokee NWR - 10 miles NE of Fargo,,,0.0,,30.0,49.0,82.0,28.0,,FRED WETZEL,,L,2002-05-02,0,"refuge will trasition fire to fumt late pm on may 5, 2002.  significant increase in fire activity, from 39 acres in am to 400+ in pm with significant spotting.",OKR,GA,1,2002,0.0,2002.0,GA-OKR-02003|2002|1,30.816666666666666,-82.46666666666667,Acres,,9851,GEORGIA,,,,,
15480,2002-05-04,MN-MNS-123-060,CANNON AGAIN FIRE,WF,,N,1100.0,10.0,,,,100.0,,48.0,50.0,96.0,34.0,3,Larry Long,,H,2002-05-03,0,nan,MNS,MN,1,2002,0.0,2002.0,MN-MNS-123-060|2002|1,48.833333333333336,-96.56666666666666,Acres,Type 3 Team,9851,MINNESOTA,,,,,
15481,2002-05-04,MN-MNS-123-061,WEST VALLEY,WF,,N,320.0,10.0,"4.23 miles NE of Strandquist, MN",,,100.0,05/04/2002,48.0,26.0,96.0,29.0,3,Larry Long,,O,2002-05-04,0,fire declared controlled at 1601.,MNS,MN,1,2002,0.0,2002.0,MN-MNS-123-061|2002|1,48.43333333333333,-96.48333333333333,Acres,Type 3 Team,9851,MINNESOTA,,,,,
15482,2002-05-04,NC-NCF-02074,WHITE OAK ROAD,WF,,N,626.0,15.0,"4 MILES SW FROM NEW PORT, NC",,,100.0,04/25/2002,34.0,45.0,76.0,53.0,3,CHERRY,,H,2002-04-24,0,fire in patrol satus with one engine and ic. safety officer will demob 5/3/02.,NCF,NC,1,2002,0.0,2002.0,NC-NCF-02074|2002|1,34.75,-76.88333333333334,Acres,Type 3 Team,9851,NORTH CAROLINA,,,,,
15483,2002-05-04,NM-LNF-020,PENASCO,WF,,N,15400.0,975.0,Southeast of Cloudcroft,,3200000.0,60.0,05/08/2002,32.0,50.0,105.0,37.0,1,Bateman,1.0,H,2002-04-30,0,some demobe has begun.    aircraft costa are now being included in costs-to-date.  daily meetings with local community leaders continues.  limited access to affected area for homeowners has started.  hwy 82 is now open as of 1800 hours 5/4/2002  an evacuation center at cloudcroft hs remains operational.  containment lines held throughout the day.  structural damage assessment group is visiting sites and collecting data.  # of lost structures is expected to increase.,LNF,NM,1,2002,0.0,2002.0,NM-LNF-020|2002|1,32.833333333333336,-105.61666666666666,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15484,2002-05-05,AZ-AZS-02-0349,LITTLE FIRE,WF,,N,10000.0,0.0,1 MILE WEST OF EAGAR ARIZONA,,,100.0,05/04/2002,34.0,6.0,109.0,20.0,3,CARLSON,,H,2002-05-04,0,nan,ASF,AZ,1,2002,0.0,2002.0,AZ-AZS-02-0349|2002|1,34.1,-109.33333333333333,Acres,Type 3 Team,9851,ARIZONA,,,,,
15487,2002-05-05,FL-FNF-02018,LITTLE SUWANNE,WF,30,N,150.0,15.0,Sandlin Bay,,,100.0,05/10/2002,30.0,34.0,82.0,35.0,3,William Foster,,L,2002-05-01,0,extensive mop-up continues.fire on suwannee river management district lands protected by usfs.  extensive mop-up continues.,FNF,FL,1,2002,0.0,2002.0,FL-FNF-02018|2002|1,30.566666666666666,-82.58333333333333,Acres,Type 3 Team,9851,FLORIDA,,,,,
15488,2002-05-05,GA-OKR-02002,BLACKJACK 02,WF,,N,12800.0,23.0,Okefenokee NWR 10 mi SW of Folkston GA,,10000.0,0.0,,30.0,41.0,82.0,17.0,3,Fred Wetzel,,L,2002-04-30,0,"fire use management team (zimmerman) transitioned with refuge and cooperators today at 1800 hours.  three fires (bay creek, blackjack 02, and number one island) will be managed under confinement stategies by the fumt in collaboration with the greater okefenokee association of landowners.  long-term risk assessment and strategic planning underway and firefighting resources are being assembled to meet planned contingency activities.  one management action point was met today with mitigation actions initiated outside the refuge boundary.  smoke has effected several cities in florida including hilliard and callahan.  some preparation work was completed in expectation of fire leaving refuge boundary.",OKR,GA,1,2002,0.0,2002.0,GA-OKR-02002|2002|1,30.683333333333334,-82.28333333333333,Acres,Type 3 Team,9851,GEORGIA,,,,,
15489,2002-05-05,GA-OKR-02003,BAY CREEK FIRE,WF,,N,1158.0,44.0,Okefenokee NWR - 10 miles NE of Fargo,,,0.0,,30.0,49.0,82.0,28.0,,FRED WETZEL,,L,2002-05-02,0,"fire use management team (zimmerman) transitioned with refuge and cooperators today at 1800 hours.  three fires (bay creek, blackjack02 and number one island) will be managed under confinement strategies by the fumt in collaboration with the greater okefenokee association of landowners.  long-term risk assessment and strategic planning underway and firefighting resources are being assembled to meet planned contingency activites.  continued fire activity, additional resources arrived to prepare for contingency of fire leaving refuge, some line preparation completed outside refuge boundary.",OKR,GA,1,2002,0.0,2002.0,GA-OKR-02003|2002|1,30.816666666666666,-82.46666666666667,Acres,,9851,GEORGIA,,,,,
15490,2002-05-05,NM-LNF-020,PENASCO,WF,,N,15400.0,1059.0,Southeast of Cloudcroft,,4100000.0,65.0,05/08/2002,32.0,50.0,105.0,37.0,1,Bateman,1.0,H,2002-04-30,0,some demobe continues. daily meetings with local community leaders continues.    an evacuation center at cloudcroft hs has closed.  containment lines held throughout the day.  structural damage assessment group has completed identification of lost structures and other property.  fire severity mapping has started.,LNF,NM,1,2002,0.0,2002.0,NM-LNF-020|2002|1,32.833333333333336,-105.61666666666666,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15491,2002-05-06,AZ-AZS-02-0349,LITTLE FIRE,WF,,N,8800.0,0.0,1 MILE WEST OF EAGAR ARIZONA,,85000.0,100.0,05/04/2002,34.0,6.0,109.0,20.0,3,CARLSON,,H,2002-05-04,0,nan,ASF,AZ,1,2002,0.0,2002.0,AZ-AZS-02-0349|2002|1,34.1,-109.33333333333333,Acres,Type 3 Team,9851,ARIZONA,,,,,
15492,2002-05-06,AZ-AZS-0349,LITTLE FIRE,WF,,N,10000.0,0.0,"1 mile west of eagar, arizona",,85000.0,100.0,05/04/02,34.0,6.0,109.0,20.0,,,,H,2002-05-04,0,this is the final 209 for the little fire,AZS,AZ,1,2002,0.0,2002.0,AZ-AZS-0349|2002|1,34.1,-109.33333333333333,Acres,,9851,ARIZONA,,,,,
15496,2002-05-06,GA-OKR-02004,BLACKJACK BAY COMPLEX,WF,,N,29250.0,139.0,Okefenokee NWR,,15000.0,0.0,,30.0,40.0,82.0,17.0,,Tom Zimmerman,,L,2002-05-01,0,"three fires (bay creek, blackjack02 and number one island) have been consolidated into one complex, named the blackjack bay complex.  all fires in the complex are being managed under confinement strategies by a fire use management team in collaboration with the greater okefenokee association of landowners.  long-term risk assessment and strategic planning are underway and firefighting resources are being assembled to meet planned contingency activities.  three areas along the refuge boundary currently have active boundary protection and contingency preparation activites underway.  structure protection actions are being taken around stephen c. foster state park.  some additional firefighting resources have been ordered from cooperators.  current fire sizes are:  bay creek 2400; blackjack02 21650; and number one island 5200.  smoke has affected several cities in florida including hilliard and callahan. preparation work was completed in expectation of fire leaving refuge boundary.",OKR,GA,1,2002,0.0,2002.0,GA-OKR-02004|2002|1,30.666666666666668,-82.28333333333333,Acres,,9851,GEORGIA,,,,,
15497,2002-05-06,NM-LNF-020,PENASCO,WF,,N,15400.0,1031.0,Southeast of Cloudcroft,,5052000.0,65.0,05/08/2002,32.0,50.0,105.0,37.0,1,Bateman,1.0,H,2002-04-30,0,demobe continues. daily meetings with local community leaders continues.  dozer line rehab has begun.  containment lines held throughout the day.  severity mapping has been completed.,LNF,NM,1,2002,0.0,2002.0,NM-LNF-020|2002|1,32.833333333333336,-105.61666666666666,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15498,2002-05-06,NM-SNF-065,DALTON,WF,10,N,600.0,145.0,10 MILES NORTH OF PECOS NEW MEXICO,,,0.0,,35.0,40.0,105.0,40.0,3,TOM GONGALES,,H,2002-05-06,0,all residences evacuated from upper pecos canyon,SNF,NM,1,2002,0.0,2002.0,NM-SNF-065|2002|1,35.666666666666664,-105.66666666666667,Acres,Type 3 Team,9851,NEW MEXICO,,,,,
15500,2002-05-07,AZ-CNF-114,RYAN,WF,,N,38000.0,,16 MILES EAST OF PATAGONIA,,,100.0,05/02/2002,31.0,31.0,110.0,35.0,3,miller,2.0,U,2002-04-29,0,nan,CNF,AZ,1,2002,0.0,2002.0,AZ-CNF-114|2002|1,31.516666666666666,-110.58333333333333,Acres,Type 3 Team,9851,ARIZONA,,,,,
15501,2002-05-07,AZ-NAO-085,TOADLENA 1,WF,,N,400.0,0.0,"3 miles West of Toadlena, NM",,33000.0,,,36.0,17.0,109.0,3.0,3,Dennis Teller,,H,2002-05-05,0,nan,NAO,AZ,1,2002,0.0,2002.0,AZ-NAO-085|2002|1,36.28333333333333,-109.05,Acres,Type 3 Team,9851,ARIZONA,,,,,
15506,2002-05-07,FL-FNF-02018,LITTLE SUWANNE,WF,30,N,150.0,9.0,Sandlin Bay,,10000.0,95.0,05/10/2002,30.0,34.0,82.0,35.0,3,William Foster,,L,2002-05-01,0,nan,FNF,FL,1,2002,0.0,2002.0,FL-FNF-02018|2002|1,30.566666666666666,-82.58333333333333,Acres,Type 3 Team,9851,FLORIDA,,,,,
15507,2002-05-07,GA-OKR-02004,BLACKJACK BAY COMPLEX,WF,,N,37700.0,154.0,Okefenokee NWR,,24000.0,0.0,,30.0,41.0,82.0,23.0,,Tom Zimmerman,,L,2002-05-01,0,"three fires (bay creek, blackjack02 and number one island) have been consolidated into one complex, named the blackjack bay complex.  all fires in the complex are being managed under confinement strategies by a fire use management team in collaboration with the greater okefenokee association of landowners.  long-term risk assessment and strategic planning are underway and firefighting resources are being assembled to meet planned contingency activities.  three areas along the refuge boundary currently have active boundary protection and contingency preparation activites underway.  structure protection actions are being taken around stephen c. foster state park.  some additional firefighting resources have been ordered from cooperators.  current fire sizes are:  bay creek 3100; blackjack02 29400; and number one island 5200.  smoke has affected several cities in florida including hilliard and callahan.  preparation work continued in expetation of fire leaving refuge boundary.  stephen c.",OKR,GA,1,2002,0.0,2002.0,GA-OKR-02004|2002|1,30.683333333333334,-82.38333333333334,Acres,,9851,GEORGIA,,,,,
15508,2002-05-07,NM-LNF-020,PENASCO,WF,,N,15400.0,440.0,Southeast of Cloudcroft,,5700000.0,85.0,05/08/2002,32.0,50.0,105.0,37.0,1,Bateman,1.0,H,2002-04-30,0,"dozer line rehab continues; approximately 25% complete.  further evaluations revealed five additional out buildings destroyed during the major fire runs of may 1-2, 2002.  rehab and demobe.  hwys 130 and 24 are now open to traffic.",LNF,NM,1,2002,0.0,2002.0,NM-LNF-020|2002|1,32.833333333333336,-105.61666666666666,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15509,2002-05-07,NM-SNF-065,DALTON,WF,10,N,585.0,652.0,"5 MILES NORTH OF PECOS NM, W of Hwy 63",,1200000.0,40.0,11/11/2002,35.0,40.0,105.0,40.0,1,Aaron Gelobter,,H,2002-05-06,0,a decrease in acreage due to more accurate gps mapping.    significant progress was made on the direct line construction.  40% of the fire is lined.  evacuation is still in effect.  some roads are still closed.  structure still threatened.,SNF,NM,1,2002,0.0,2002.0,NM-SNF-065|2002|1,35.666666666666664,-105.66666666666667,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15513,2002-05-08,GA-OKR-02004,BLACKJACK BAY COMPLEX,WF,,N,44000.0,168.0,Okefenokee NWR,,270000.0,,,30.0,41.0,82.0,23.0,,Tom Zimmerman,,L,2002-05-01,0,"three fires (bay creek, blackjack02 and number one island) have been consolidated into one complex, named the blackjack bay complex.  all fires in the complex are being managed under confinement strategy by a unified command consisting of an interagency fire use management team, georgia forestry commission and florida division of forestry.  other members of the greater okefenokee association of landowners are also cooperating in pre-suppression efforts.  long-term risk assessment and strategic planning are underway.  four areas along the refuge boundary currently have active boundary protection, pre-suppression actions and contingency preparation actvities underway. structure protection actions are being taken around stephen c. foster state park. the park is currently closed to visitors.  some staff and water handling specialists are still present in the park.  yesterday, smoke conditions caused closure of two schools in areas west of the refuge and smoke was reported in south carolina",OKR,GA,1,2002,0.0,2002.0,GA-OKR-02004|2002|1,30.683333333333334,-82.38333333333334,Acres,,9851,GEORGIA,,,,,
15514,2002-05-08,NM-LNF-020,PENASCO,WF,,N,15400.0,412.0,Southeast of Cloudcroft,,6100000.0,100.0,05/08/2002,32.0,50.0,105.0,37.0,1,Bateman,1.0,H,2002-04-30,0,"final evaluations revealed one additional out building destroyed during the major fire runs of may 1-2, 2002.  rehab and demobe.",LNF,NM,1,2002,0.0,2002.0,NM-LNF-020|2002|1,32.833333333333336,-105.61666666666666,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15515,2002-05-08,NM-SNF-065,DALTON,WF,10,N,804.0,995.0,5 MILES NORTH OF PECOS NEW MEXICO,,1.5,70.0,05/11/2002,35.0,40.0,105.0,40.0,1,Aaron Gelobter,,H,2002-05-06,0,"an increase in acreage was due to some firing operations and line cleanout.  significant progress was made on the direct line construction.  due to favorable night time weather and fire behavior, significant line was cleaned up and strengthened. 70 % of the fire is lined.  evacuation to be lifted at 2000 on 5/8/2002.",SNF,NM,1,2002,0.0,2002.0,NM-SNF-065|2002|1,35.666666666666664,-105.66666666666667,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15518,2002-05-09,AZ-NAO-085,TOADLENA 1,WF,,N,740.0,311.0,"3 miles West of Toadlena, NM",,547225.0,75.0,05/11/2002,36.0,17.0,109.0,3.0,1,Larry Humphrey,1.0,H,2002-05-05,0,larry humphreys' type 1 incident management team took control of the fire at 0600. significant progress was made in constructing and strengthening control lines. the anticipated wind event has not materialized over the fire area at this time. two outbuildings suspected to have burned were confirmed today.,NAO,AZ,1,2002,0.0,2002.0,AZ-NAO-085|2002|1,36.28333333333333,-109.05,Acres,Type 1 Team,9851,ARIZONA,,,,,
15521,2002-05-09,GA-OKR-02004,BLACKJACK BAY COMPLEX,WF,10,N,54450.0,149.0,Okefenokee NWR,,400000.0,0.0,,30.0,41.0,82.0,23.0,3,Tom Zimmerman,,L,2002-05-01,0,"three fires (bay creek, blackjack02 and number one island) have been consolidated into one complex, named the blackjack bay complex.  all fires in the complex are being managed under confinement strategy by a unified command consisting of an interagency fire use management team, georgia forestry commission and florida division of forestry.  other members of the greater okefenokee association of landowners are also cooperating in pre-suppression efforts.  long-term risk assessment and strategic planning are underway.  four areas along the refuge boundary currently have active boundary protection, pre-suppression actions and contingency preparation actvities underway. structure protection actions are being taken around stephen c. foster state park. the park is currently closed to visitors.  some staff and water handling specialists are still present in the park.  the bay creek fire came out of the swamp during a run this afternoon but that area has been contained to 15 acres.  blackjack",OKR,GA,1,2002,0.0,2002.0,GA-OKR-02004|2002|1,30.683333333333334,-82.38333333333334,Acres,Type 3 Team,9851,GEORGIA,,,,,
15522,2002-05-09,NM-LNF-020,PENASCO,WF,,N,15400.0,359.0,Southeast of Cloudcroft,,6500000.0,100.0,05/08/2002,32.0,50.0,105.0,37.0,1,Bateman,1.0,H,2002-04-30,0,rehab and demobe. the transition plan for the type iii orginization has been completed.,LNF,NM,1,2002,0.0,2002.0,NM-LNF-020|2002|1,32.833333333333336,-105.61666666666666,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15523,2002-05-09,NM-SNF-065,DALTON,WF,10,N,804.0,562.0,10 MILES NORTH OF PECOS NEW MEXICO,,2100000.0,80.0,05/11/2002,35.0,40.0,105.0,40.0,1,Aaron Gelobter,2.0,H,2002-05-06,0,the fire did not change in size today  all divisions are continuing to patrol and mop up according to the dalton fire suppression rehab and mop up plan,SNF,NM,1,2002,0.0,2002.0,NM-SNF-065|2002|1,35.666666666666664,-105.66666666666667,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15525,2002-05-09,OR-MAR-2056,SOD HOUSE,WF,,N,300.0,15.0,25 West of Princeton,,,50.0,05/09/2002,42.0,23.0,119.0,7.0,,R. Blacker,,L,2002-05-09,0,"fire was a private burn that escaped.  the fire jumped sod house road and onto national refuge lands, threatening the historical site.",MAR,OR,1,2002,0.0,2002.0,OR-MAR-2056|2002|1,42.38333333333333,-119.11666666666666,Acres,,9851,OREGON,,,,,
